anorm = sqrt((x-truex)' * la * (x-truex)), err2_a = norm(la*x-b) / norm(b), err2_b = norm(x-truex)
1000 iterations
iter = 526      errA=1.9972168872136957e-9      err2_a=6.2900176282695955e-18      err2_b=9.819206461834424e-9
iter = 527      errA=1.9972168871938082e-9      err2_a=6.2995389326971406e-18      err2_b=9.819206461699916e-9
iter = 528      errA=1.9972168871737628e-9      err2_a=6.2997298323235405e-18      err2_b=9.819206461563701e-9
iter = 529      errA=1.997216887153857e-9      err2_a=6.294515916697468e-18      err2_b=9.819206461426104e-9
iter = 530      errA=1.9972168871339853e-9      err2_a=6.2946445247716e-18      err2_b=9.819206461288253e-9
iter = 531      errA=1.9972168871140746e-9      err2_a=6.285826563527068e-18      err2_b=9.8192064611501e-9
iter = 532      errA=1.9972168870941685e-9      err2_a=6.292416174453262e-18      err2_b=9.819206461011938e-9
iter = 533      errA=1.997216887074304e-9      err2_a=6.2926094793225705e-18      err2_b=9.819206460874074e-9
iter = 534      errA=1.9972168870543046e-9      err2_a=6.295809008080109e-18      err2_b=9.819206460737579e-9
iter = 535      errA=1.997216887034301e-9      err2_a=6.295675995235569e-18      err2_b=9.819206460601098e-9
iter = 536      errA=1.997216887014305e-9      err2_a=6.3061273593323e-18      err2_b=9.819206460464598e-9
iter = 537      errA=1.9972168869944776e-9      err2_a=6.3079392758322825e-18      err2_b=9.819206460326474e-9
iter = 538      errA=1.9972168869725548e-9      err2_a=6.301592774657461e-18      err2_b=9.8192064601858e-9
iter = 539      errA=1.99721688695028e-9      err2_a=6.306310659648495e-18      err2_b=9.819206460043222e-9
iter = 540      errA=1.997216886928623e-9      err2_a=6.31720157812049e-18      err2_b=9.819206459893941e-9
iter = 541      errA=1.997216886898101e-9      err2_a=6.316946540157949e-18      err2_b=9.819206459720711e-9
iter = 542      errA=1.9972168868677175e-9      err2_a=6.2934245352813074e-18      err2_b=9.81920645954424e-9
iter = 543      errA=1.9972168868356394e-9      err2_a=6.305995472509923e-18      err2_b=9.819206459362671e-9
iter = 544      errA=1.9972168868035903e-9      err2_a=6.307986588084871e-18      err2_b=9.819206459180858e-9
iter = 545      errA=1.9972168867715073e-9      err2_a=6.307922180045837e-18      err2_b=9.819206458999302e-9
iter = 546      errA=1.997216886741053e-9      err2_a=6.295450324039868e-18      err2_b=9.819206458823708e-9
iter = 547      errA=1.997216886710187e-9      err2_a=6.297499440522347e-18      err2_b=9.819206458648224e-9
iter = 548      errA=1.997216886679328e-9      err2_a=6.294238411555607e-18      err2_b=9.819206458473298e-9
iter = 549      errA=1.997216886658443e-9      err2_a=6.287678624736976e-18      err2_b=9.819206458316393e-9
iter = 550      errA=1.997216886636036e-9      err2_a=6.304238370486127e-18      err2_b=9.819206458172393e-9
iter = 551      errA=1.997216886613794e-9      err2_a=6.307753327291625e-18      err2_b=9.819206458030123e-9
iter = 552      errA=1.9972168865915566e-9      err2_a=6.3059129559820055e-18      err2_b=9.819206457887848e-9
iter = 553      errA=1.997216886569181e-9      err2_a=6.3120158152593046e-18      err2_b=9.819206457743607e-9
iter = 554      errA=1.9972168865482992e-9      err2_a=6.3059968150635224e-18      err2_b=9.819206457586716e-9
iter = 555      errA=1.9972168865170227e-9      err2_a=6.304123666065316e-18      err2_b=9.819206457421346e-9
iter = 556      errA=1.997216886486192e-9      err2_a=6.301566739971012e-18      err2_b=9.81920645724616e-9
iter = 557      errA=1.9972168864541764e-9      err2_a=6.301602956861969e-18      err2_b=9.819206457064667e-9
iter = 558      errA=1.9972168864212447e-9      err2_a=6.295518728866543e-18      err2_b=9.819206456877317e-9
iter = 559      errA=1.9972168863875863e-9      err2_a=6.295514674124046e-18      err2_b=9.819206456685526e-9
iter = 560      errA=1.997216886353927e-9      err2_a=6.297671122865809e-18      err2_b=9.819206456493737e-9
iter = 561      errA=1.997216886320979e-9      err2_a=6.295576396029405e-18      err2_b=9.81920645630586e-9
iter = 562      errA=1.9972168862887854e-9      err2_a=6.3044100598209524e-18      err2_b=9.819206456122103e-9
iter = 563      errA=1.9972168862565555e-9      err2_a=6.304553973039935e-18      err2_b=9.81920645593861e-9
iter = 564      errA=1.997216886223958e-9      err2_a=6.2946533133623235e-18      err2_b=9.819206455757988e-9
iter = 565      errA=1.9972168861936774e-9      err2_a=6.290038918654902e-18      err2_b=9.819206455583003e-9
iter = 566      errA=1.9972168861632115e-9      err2_a=6.297246544244724e-18      err2_b=9.819206455409322e-9
iter = 567      errA=1.997216886131966e-9      err2_a=6.287950929931753e-18      err2_b=9.819206455243735e-9
iter = 568      errA=1.997216886101878e-9      err2_a=6.2958090517316e-18      err2_b=9.819206455070212e-9
iter = 569      errA=1.9972168860714226e-9      err2_a=6.297774303450593e-18      err2_b=9.819206454893537e-9
iter = 570      errA=1.9972168860392237e-9      err2_a=6.297903356529302e-18      err2_b=9.81920645471038e-9
iter = 571      errA=1.997216886007419e-9      err2_a=6.288093126945145e-18      err2_b=9.81920645452546e-9
iter = 572      errA=1.9972168859741164e-9      err2_a=6.286106292071822e-18      err2_b=9.819206454332761e-9
iter = 573      errA=1.997216885941363e-9      err2_a=6.28815751718819e-18      err2_b=9.819206454134555e-9
iter = 574      errA=1.9972168859046654e-9      err2_a=6.288090679107892e-18      err2_b=9.819206453920355e-9
iter = 575      errA=1.997216885868104e-9      err2_a=6.288124941068351e-18      err2_b=9.819206453704785e-9
iter = 576      errA=1.9972168858314004e-9      err2_a=6.296831362553295e-18      err2_b=9.8192064534906e-9
iter = 577      errA=1.9972168857984497e-9      err2_a=6.2859954356465926e-18      err2_b=9.819206453291526e-9
iter = 578      errA=1.9972168857656594e-9      err2_a=6.2942079560898464e-18      err2_b=9.819206453094159e-9
iter = 579      errA=1.997216885733095e-9      err2_a=6.2861230822703704e-18      err2_b=9.819206452905704e-9
iter = 580      errA=1.997216885701015e-9      err2_a=6.286189396967462e-18      err2_b=9.819206452724224e-9
iter = 581      errA=1.997216885670904e-9      err2_a=6.288254236291691e-18      err2_b=9.819206452546666e-9
iter = 582      errA=1.9972168856398035e-9      err2_a=6.2887807244981736e-18      err2_b=9.819206452379869e-9
iter = 583      errA=1.997216885619049e-9      err2_a=6.2881260918137644e-18      err2_b=9.81920645222154e-9
iter = 584      errA=1.9972168855879835e-9      err2_a=6.288972702421574e-18      err2_b=9.819206452055055e-9
iter = 585      errA=1.9972168855580313e-9      err2_a=6.290211072885395e-18      err2_b=9.819206451879213e-9
iter = 586      errA=1.9972168855279012e-9      err2_a=6.288224782754203e-18      err2_b=9.819206451702459e-9
iter = 587      errA=1.997216885497802e-9      err2_a=6.2900518640839496e-18      err2_b=9.81920645152546e-9
iter = 588      errA=1.9972168854680646e-9      err2_a=6.290115390181198e-18      err2_b=9.819206451348087e-9
iter = 589      errA=1.9972168854363567e-9      err2_a=6.2999837490901316e-18      err2_b=9.819206451167356e-9
iter = 590      errA=1.9972168854046104e-9      err2_a=6.300044052732202e-18      err2_b=9.819206450986324e-9
iter = 591      errA=1.9972168853729025e-9      err2_a=6.30508106973359e-18      err2_b=9.819206450805598e-9
iter = 592      errA=1.997216885343131e-9      err2_a=6.298339000868008e-18      err2_b=9.81920645062849e-9
iter = 593      errA=1.99721688531279e-9      err2_a=6.308529552185639e-18      err2_b=9.819206450461458e-9
iter = 594      errA=1.997216885291234e-9      err2_a=6.30507926180998e-18      err2_b=9.819206450315254e-9
iter = 595      errA=1.9972168852696075e-9      err2_a=6.295143990901e-18      err2_b=9.819206450171655e-9
iter = 596      errA=1.9972168852501427e-9      err2_a=6.3020223511093295e-18      err2_b=9.819206450033655e-9
iter = 597      errA=1.9972168852304628e-9      err2_a=6.302022349140277e-18      err2_b=9.819206449897204e-9
iter = 598      errA=1.9972168852101977e-9      err2_a=6.292344018440627e-18      err2_b=9.819206449766805e-9
iter = 599      errA=1.9972168851898987e-9      err2_a=6.299613767941621e-18      err2_b=9.819206449636663e-9
iter = 600      errA=1.997216885169602e-9      err2_a=6.290454736851062e-18      err2_b=9.819206449506518e-9
iter = 601      errA=1.997216885149337e-9      err2_a=6.283045945144744e-18      err2_b=9.819206449376121e-9
iter = 602      errA=1.997216885129477e-9      err2_a=6.299746343441187e-18      err2_b=9.819206449245635e-9
iter = 603      errA=1.997216885109574e-9      err2_a=6.2903261987860456e-18      err2_b=9.819206449114858e-9
iter = 604      errA=1.9972168850897015e-9      err2_a=6.298119514757984e-18      err2_b=9.819206448983834e-9
iter = 605      errA=1.997216885070222e-9      err2_a=6.298117503616826e-18      err2_b=9.81920644884584e-9
iter = 606      errA=1.9972168850505167e-9      err2_a=6.2891557406324655e-18      err2_b=9.819206448706652e-9
iter = 607      errA=1.9972168850308563e-9      err2_a=6.289153845122019e-18      err2_b=9.819206448567754e-9
iter = 608      errA=1.9972168850107835e-9      err2_a=6.2971452687413576e-18      err2_b=9.819206448435264e-9
iter = 609      errA=1.9972168849908935e-9      err2_a=6.288440004595525e-18      err2_b=9.819206448305033e-9
iter = 610      errA=1.997216884970591e-9      err2_a=6.296821977252419e-18      err2_b=9.819206448174911e-9
iter = 611      errA=1.997216884950302e-9      err2_a=6.2966909584511086e-18      err2_b=9.81920644804533e-9
iter = 612      errA=1.997216884929979e-9      err2_a=6.288572511100718e-18      err2_b=9.819206447916005e-9
iter = 613      errA=1.9972168849117724e-9      err2_a=6.288383020776896e-18      err2_b=9.819206447789205e-9
iter = 614      errA=1.997216884893431e-9      err2_a=6.280247088887417e-18      err2_b=9.819206447663768e-9
iter = 615      errA=1.997216884875119e-9      err2_a=6.2966973498970086e-18      err2_b=9.819206447538086e-9
iter = 616      errA=1.9972168848548016e-9      err2_a=6.296828456732273e-18      err2_b=9.81920644740875e-9
iter = 617      errA=1.9972168848345096e-9      err2_a=6.288453420375468e-18      err2_b=9.819206447278608e-9
iter = 618      errA=1.9972168848144617e-9      err2_a=6.288321126897915e-18      err2_b=9.819206447146638e-9
iter = 619      errA=1.997216884794974e-9      err2_a=6.2971553752035145e-18      err2_b=9.819206447008522e-9
iter = 620      errA=1.997216884774534e-9      err2_a=6.298009389541495e-18      err2_b=9.819206446868768e-9
iter = 621      errA=1.997216884743885e-9      err2_a=6.288976693180303e-18      err2_b=9.81920644671107e-9
iter = 622      errA=1.9972168847139944e-9      err2_a=6.2972259975017256e-18      err2_b=9.81920644653195e-9
iter = 623      errA=1.9972168846845182e-9      err2_a=6.2865370355054954e-18      err2_b=9.81920644635276e-9
iter = 624      errA=1.9972168846550445e-9      err2_a=6.286444664220011e-18      err2_b=9.819206446173567e-9
iter = 625      errA=1.9972168846251676e-9      err2_a=6.2891730071219515e-18      err2_b=9.819206445994428e-9
iter = 626      errA=1.9972168845952894e-9      err2_a=6.287289680591706e-18      err2_b=9.819206445815297e-9
iter = 627      errA=1.9972168845656023e-9      err2_a=6.298257891569079e-18      err2_b=9.81920644563672e-9
iter = 628      errA=1.9972168845351683e-9      err2_a=6.29062527187966e-18      err2_b=9.819206445452282e-9
iter = 629      errA=1.997216884504758e-9      err2_a=6.290728829592402e-18      err2_b=9.819206445268364e-9
iter = 630      errA=1.9972168844743515e-9      err2_a=6.290885333543689e-18      err2_b=9.81920644508444e-9
iter = 631      errA=1.9972168844432143e-9      err2_a=6.293178327197874e-18      err2_b=9.819206444893795e-9
iter = 632      errA=1.9972168844101883e-9      err2_a=6.2932397661176925e-18      err2_b=9.819206444699978e-9
iter = 633      errA=1.997216884376594e-9      err2_a=6.295581101240656e-18      err2_b=9.819206444493595e-9
iter = 634      errA=1.997216884340205e-9      err2_a=6.295518698937496e-18      err2_b=9.819206444280591e-9
iter = 635      errA=1.9972168843033898e-9      err2_a=6.295643637083609e-18      err2_b=9.81920644405719e-9
iter = 636      errA=1.997216884266444e-9      err2_a=6.3026181895365054e-18      err2_b=9.819206443831836e-9
iter = 637      errA=1.99721688422645e-9      err2_a=6.293400706710061e-18      err2_b=9.819206443595826e-9
iter = 638      errA=1.9972168841864864e-9      err2_a=6.293436095421418e-18      err2_b=9.819206443358998e-9
iter = 639      errA=1.9972168841465543e-9      err2_a=6.302169029615136e-18      err2_b=9.81920644312192e-9
iter = 640      errA=1.9972168841065564e-9      err2_a=6.292752341042222e-18      err2_b=9.81920644288535e-9
iter = 641      errA=1.9972168840696095e-9      err2_a=6.290496608616542e-18      err2_b=9.819206442659431e-9
iter = 642      errA=1.9972168840326345e-9      err2_a=6.290559138349747e-18      err2_b=9.819206442434325e-9
iter = 643      errA=1.9972168839955607e-9      err2_a=6.300050674031738e-18      err2_b=9.8192064422166e-9
iter = 644      errA=1.997216883959217e-9      err2_a=6.302267759010008e-18      err2_b=9.81920644200331e-9
iter = 645      errA=1.997216883925601e-9      err2_a=6.302206104025035e-18      err2_b=9.81920644179749e-9
iter = 646      errA=1.9972168838915676e-9      err2_a=6.300314006366849e-18      err2_b=9.819206441591753e-9
iter = 647      errA=1.9972168838583017e-9      err2_a=6.300185247348454e-18      err2_b=9.819206441392007e-9
iter = 648      errA=1.9972168838243025e-9      err2_a=6.293277489497517e-18      err2_b=9.819206441186016e-9
iter = 649      errA=1.997216883788718e-9      err2_a=6.302618738346527e-18      err2_b=9.819206440976837e-9
iter = 650      errA=1.9972168837524048e-9      err2_a=6.298908798839989e-18      err2_b=9.8192064407633e-9
iter = 651      errA=1.9972168837160973e-9      err2_a=6.303614020407976e-18      err2_b=9.81920644054975e-9
iter = 652      errA=1.9972168836805373e-9      err2_a=6.2956160496181e-18      err2_b=9.819206440339767e-9
iter = 653      errA=1.9972168836449805e-9      err2_a=6.2960056727036615e-18      err2_b=9.819206440129779e-9
iter = 654      errA=1.9972168836090457e-9      err2_a=6.295783981035997e-18      err2_b=9.819206439919602e-9
iter = 655      errA=1.99721688357472e-9      err2_a=6.2939657510843185e-18      err2_b=9.819206439714293e-9
iter = 656      errA=1.9972168835414663e-9      err2_a=6.309661068802362e-18      err2_b=9.819206439517888e-9
iter = 657      errA=1.9972168835097154e-9      err2_a=6.3076088110398715e-18      err2_b=9.819206439327792e-9
iter = 658      errA=1.9972168834894503e-9      err2_a=6.297291575664975e-18      err2_b=9.819206439169551e-9
iter = 659      errA=1.9972168834678216e-9      err2_a=6.293904249347834e-18      err2_b=9.819206439029088e-9
iter = 660      errA=1.9972168834482778e-9      err2_a=6.294096793627811e-18      err2_b=9.819206438891417e-9
iter = 661      errA=1.9972168834287054e-9      err2_a=6.30319182251519e-18      err2_b=9.819206438754565e-9
iter = 662      errA=1.9972168834085615e-9      err2_a=6.3031295037434595e-18      err2_b=9.819206438621853e-9
iter = 663      errA=1.997216883387526e-9      err2_a=6.293649716532016e-18      err2_b=9.819206438495212e-9
iter = 664      errA=1.9972168833664894e-9      err2_a=6.291269602235821e-18      err2_b=9.81920643836857e-9
iter = 665      errA=1.997216883346338e-9      err2_a=6.2895416965952564e-18      err2_b=9.819206438235883e-9
iter = 666      errA=1.9972168833262136e-9      err2_a=6.289478034939186e-18      err2_b=9.819206438102953e-9
iter = 667      errA=1.9972168833053364e-9      err2_a=6.2820030261817706e-18      err2_b=9.819206437974722e-9
iter = 668      errA=1.9972168832843235e-9      err2_a=6.289548125815971e-18      err2_b=9.819206437847854e-9
iter = 669      errA=1.9972168832633065e-9      err2_a=6.291240572984046e-18      err2_b=9.819206437720996e-9
iter = 670      errA=1.9972168832422846e-9      err2_a=6.299156650914758e-18      err2_b=9.819206437594153e-9
iter = 671      errA=1.9972168832233798e-9      err2_a=6.299031087164582e-18      err2_b=9.819206437469837e-9
iter = 672      errA=1.9972168832045908e-9      err2_a=6.296935697295561e-18      err2_b=9.819206437346936e-9
iter = 673      errA=1.997216883183998e-9      err2_a=6.296931932937417e-18      err2_b=9.819206437243526e-9
iter = 674      errA=1.997216883163383e-9      err2_a=6.298865176124256e-18      err2_b=9.819206437140915e-9
iter = 675      errA=1.997216883143103e-9      err2_a=6.2987357744137406e-18      err2_b=9.819206437039683e-9
iter = 676      errA=1.997216883122812e-9      err2_a=6.289927818684879e-18      err2_b=9.819206436938478e-9
iter = 677      errA=1.997216883104267e-9      err2_a=6.298695085714065e-18      err2_b=9.819206436840765e-9
iter = 678      errA=1.9972168830857133e-9      err2_a=6.298887318231905e-18      err2_b=9.819206436743073e-9
iter = 679      errA=1.997216883067159e-9      err2_a=6.2986929078927746e-18      err2_b=9.819206436645385e-9
iter = 680      errA=1.997216883046481e-9      err2_a=6.283817440258089e-18      err2_b=9.81920643654518e-9
iter = 681      errA=1.997216883025868e-9      err2_a=6.298104129492412e-18      err2_b=9.81920643644239e-9
iter = 682      errA=1.9972168830052717e-9      err2_a=6.29823519769088e-18      err2_b=9.819206436338812e-9
iter = 683      errA=1.9972168829862668e-9      err2_a=6.288815966800695e-18      err2_b=9.819206436219794e-9
iter = 684      errA=1.9972168829676933e-9      err2_a=6.288680075621905e-18      err2_b=9.819206436097973e-9
iter = 685      errA=1.9972168829487186e-9      err2_a=6.288618806849156e-18      err2_b=9.819206435973252e-9
iter = 686      errA=1.9972168829278e-9      err2_a=6.288524841291823e-18      err2_b=9.81920643584494e-9
iter = 687      errA=1.9972168829076147e-9      err2_a=6.296318304843461e-18      err2_b=9.81920643571822e-9
iter = 688      errA=1.9972168828874518e-9      err2_a=6.298442348767738e-18      err2_b=9.81920643559127e-9
iter = 689      errA=1.997216882867256e-9      err2_a=6.2895466737556246e-18      err2_b=9.819206435464574e-9
iter = 690      errA=1.9972168828470535e-9      err2_a=6.297565900980208e-18      err2_b=9.819206435337898e-9
iter = 691      errA=1.9972168828268517e-9      err2_a=6.286606009289741e-18      err2_b=9.819206435211219e-9
iter = 692      errA=1.9972168828067053e-9      err2_a=6.295053974896747e-18      err2_b=9.819206435084058e-9
iter = 693      errA=1.9972168827865444e-9      err2_a=6.286801975811141e-18      err2_b=9.819206434956361e-9
iter = 694      errA=1.9972168827663695e-9      err2_a=6.2866116005696765e-18      err2_b=9.819206434828127e-9
iter = 695      errA=1.9972168827460486e-9      err2_a=6.294926311944525e-18      err2_b=9.819206434697978e-9
iter = 696      errA=1.9972168827247276e-9      err2_a=6.2890004492009476e-18      err2_b=9.819206434548783e-9
iter = 697      errA=1.997216882695207e-9      err2_a=6.297251468427351e-18      err2_b=9.819206434374317e-9
iter = 698      errA=1.997216882662411e-9      err2_a=6.2953235976881295e-18      err2_b=9.81920643418367e-9
iter = 699      errA=1.9972168826249096e-9      err2_a=6.2973452451628654e-18      err2_b=9.819206433955688e-9
iter = 700      errA=1.9972168825849097e-9      err2_a=6.2867433734347336e-18      err2_b=9.81920643372112e-9
iter = 701      errA=1.9972168825449825e-9      err2_a=6.2866107599155215e-18      err2_b=9.819206433482297e-9
iter = 702      errA=1.9972168825044126e-9      err2_a=6.288930434651741e-18      err2_b=9.81920643322504e-9
iter = 703      errA=1.9972168824542312e-9      err2_a=6.2971116744941694e-18      err2_b=9.81920643294397e-9
iter = 704      errA=1.997216882402178e-9      err2_a=6.295382123534835e-18      err2_b=9.819206432659158e-9
iter = 705      errA=1.9972168823512303e-9      err2_a=6.295153175135747e-18      err2_b=9.81920643237497e-9
iter = 706      errA=1.9972168823003107e-9      err2_a=6.286991800468801e-18      err2_b=9.81920643209054e-9
iter = 707      errA=1.9972168822468116e-9      err2_a=6.289010930253682e-18      err2_b=9.81920643179687e-9
iter = 708      errA=1.997216882194178e-9      err2_a=6.287057610939943e-18      err2_b=9.819206431476156e-9
iter = 709      errA=1.9972168821377176e-9      err2_a=6.2972389209021274e-18      err2_b=9.819206431136846e-9
iter = 710      errA=1.997216882078843e-9      err2_a=6.297038603280766e-18      err2_b=9.819206430761867e-9
iter = 711      errA=1.997216882008248e-9      err2_a=6.294987914475093e-18      err2_b=9.819206430361715e-9
iter = 712      errA=1.9972168819350253e-9      err2_a=6.296977259934864e-18      err2_b=9.819206429948332e-9
iter = 713      errA=1.997216881857561e-9      err2_a=6.297495341079817e-18      err2_b=9.819206429480101e-9
iter = 714      errA=1.9972168817653987e-9      err2_a=6.288751752489712e-18      err2_b=9.819206428963676e-9
iter = 715      errA=1.997216881661139e-9      err2_a=6.286729495234874e-18      err2_b=9.819206428380174e-9
iter = 716      errA=1.997216881552368e-9      err2_a=6.297099742557352e-18      err2_b=9.819206427732351e-9
iter = 717      errA=1.9972168814292076e-9      err2_a=6.2948131365825656e-18      err2_b=9.819206427040266e-9
iter = 718      errA=1.997216881300234e-9      err2_a=6.2949121591424115e-18      err2_b=9.819206426281702e-9
iter = 719      errA=1.9972168811559394e-9      err2_a=6.288788036666236e-18      err2_b=9.819206425472873e-9
iter = 720      errA=1.9972168810117234e-9      err2_a=6.296972926426009e-18      err2_b=9.819206424631531e-9
iter = 721      errA=1.997216880865805e-9      err2_a=6.286462163818417e-18      err2_b=9.819206423776618e-9
iter = 722      errA=1.9972168807190913e-9      err2_a=6.286587287276864e-18      err2_b=9.81920642291353e-9
iter = 723      errA=1.9972168805686995e-9      err2_a=6.2887155279300476e-18      err2_b=9.819206422032286e-9
iter = 724      errA=1.997216880404958e-9      err2_a=6.2971576138738e-18      err2_b=9.819206421105688e-9
iter = 725      errA=1.9972168802417634e-9      err2_a=6.297292071383738e-18      err2_b=9.819206420133941e-9
iter = 726      errA=1.9972168800615472e-9      err2_a=6.288555203835937e-18      err2_b=9.819206419122033e-9
iter = 727      errA=1.997216879877392e-9      err2_a=6.288778095304609e-18      err2_b=9.819206418048887e-9
iter = 728      errA=1.997216879676997e-9      err2_a=6.2886783379017535e-18      err2_b=9.819206416903905e-9
iter = 729      errA=1.997216879459592e-9      err2_a=6.295101733323984e-18      err2_b=9.819206415637032e-9
iter = 730      errA=1.9972168792189715e-9      err2_a=6.286911518310346e-18      err2_b=9.819206414232382e-9
iter = 731      errA=1.9972168789457327e-9      err2_a=6.289152786532922e-18      err2_b=9.819206412708738e-9
iter = 732      errA=1.997216878659462e-9      err2_a=6.2892796891842064e-18      err2_b=9.819206411073874e-9
iter = 733      errA=1.9972168783648736e-9      err2_a=6.289807020745019e-18      err2_b=9.819206409362053e-9
iter = 734      errA=1.9972168780544327e-9      err2_a=6.2890880298245655e-18      err2_b=9.819206407544522e-9
iter = 735      errA=1.9972168777250825e-9      err2_a=6.289739856049063e-18      err2_b=9.81920640565075e-9
iter = 736      errA=1.9972168773821665e-9      err2_a=6.288989652358912e-18      err2_b=9.819206403723595e-9
iter = 737      errA=1.9972168770496134e-9      err2_a=6.289577766553454e-18      err2_b=9.819206401808992e-9
iter = 738      errA=1.9972168767229292e-9      err2_a=6.298544132460328e-18      err2_b=9.819206399925309e-9
iter = 739      errA=1.997216876397438e-9      err2_a=6.286713190800478e-18      err2_b=9.819206398064926e-9
iter = 740      errA=1.9972168760706775e-9      err2_a=6.289577551892978e-18      err2_b=9.819206396181952e-9
iter = 741      errA=1.9972168757379895e-9      err2_a=6.289672942393709e-18      err2_b=9.819206394268555e-9
iter = 742      errA=1.997216875393758e-9      err2_a=6.2876534746516146e-18      err2_b=9.819206392329506e-9
iter = 743      errA=1.9972168750475725e-9      err2_a=6.29642645949869e-18      err2_b=9.819206390351408e-9
iter = 744      errA=1.9972168746860023e-9      err2_a=6.287682685825171e-18      err2_b=9.819206388295783e-9
iter = 745      errA=1.9972168743036964e-9      err2_a=6.288765102362924e-18      err2_b=9.819206386124027e-9
iter = 746      errA=1.9972168738978857e-9      err2_a=6.298350594002754e-18      err2_b=9.819206383800516e-9
iter = 747      errA=1.9972168734659626e-9      err2_a=6.289419989169431e-18      err2_b=9.819206381345188e-9
iter = 748      errA=1.9972168730289863e-9      err2_a=6.287096023902522e-18      err2_b=9.819206378832183e-9
iter = 749      errA=1.9972168725892914e-9      err2_a=6.296068362180282e-18      err2_b=9.819206376292107e-9
iter = 750      errA=1.9972168721385346e-9      err2_a=6.28710028518605e-18      err2_b=9.81920637373736e-9
iter = 751      errA=1.997216871685619e-9      err2_a=6.297099447129807e-18      err2_b=9.819206371180547e-9
iter = 752      errA=1.9972168712485855e-9      err2_a=6.2975397291620374e-18      err2_b=9.819206368676116e-9
iter = 753      errA=1.9972168708287433e-9      err2_a=6.296197195663952e-18      err2_b=9.819206366293554e-9
iter = 754      errA=1.9972168704337948e-9      err2_a=6.295423185291046e-18      err2_b=9.819206364054363e-9
iter = 755      errA=1.9972168700662292e-9      err2_a=6.287361511688718e-18      err2_b=9.819206361942426e-9
iter = 756      errA=1.9972168697049283e-9      err2_a=6.287561018090996e-18      err2_b=9.819206359891428e-9
iter = 757      errA=1.997216869356268e-9      err2_a=6.287494370424632e-18      err2_b=9.819206357904345e-9
iter = 758      errA=1.9972168690125037e-9      err2_a=6.289421288301227e-18      err2_b=9.81920635597008e-9
iter = 759      errA=1.9972168686831584e-9      err2_a=6.295550730340081e-18      err2_b=9.819206354082248e-9
iter = 760      errA=1.9972168683553815e-9      err2_a=6.287432160173247e-18      err2_b=9.81920635221361e-9
iter = 761      errA=1.997216868025973e-9      err2_a=6.298677185165291e-18      err2_b=9.81920635033974e-9
iter = 762      errA=1.9972168676814307e-9      err2_a=6.289711008339537e-18      err2_b=9.819206348410935e-9
iter = 763      errA=1.9972168673372156e-9      err2_a=6.289777341861498e-18      err2_b=9.819206346477009e-9
iter = 764      errA=1.9972168669949845e-9      err2_a=6.286847100392965e-18      err2_b=9.819206344569758e-9
iter = 765      errA=1.997216866666587e-9      err2_a=6.287043026724989e-18      err2_b=9.819206342721218e-9
iter = 766      errA=1.9972168663548154e-9      err2_a=6.281129715754405e-18      err2_b=9.819206340969653e-9
iter = 767      errA=1.9972168660587604e-9      err2_a=6.2874349525943045e-18      err2_b=9.819206339284314e-9
iter = 768      errA=1.997216865782235e-9      err2_a=6.2985541157193596e-18      err2_b=9.819206337701463e-9
iter = 769      errA=1.9972168655260255e-9      err2_a=6.296540101272468e-18      err2_b=9.81920633624772e-9
iter = 770      errA=1.997216865291363e-9      err2_a=6.298464714224533e-18      err2_b=9.8192063349419e-9
iter = 771      errA=1.997216865077647e-9      err2_a=6.289307466916877e-18      err2_b=9.819206333747122e-9
iter = 772      errA=1.997216864877742e-9      err2_a=6.297360172312557e-18      err2_b=9.819206332644416e-9
iter = 773      errA=1.9972168646938876e-9      err2_a=6.297425142960691e-18      err2_b=9.819206331602028e-9
iter = 774      errA=1.9972168645162506e-9      err2_a=6.289375547322336e-18      err2_b=9.819206330610219e-9
iter = 775      errA=1.9972168643529142e-9      err2_a=6.2971212699919904e-18      err2_b=9.81920632968774e-9
iter = 776      errA=1.997216864189128e-9      err2_a=6.286528293103445e-18      err2_b=9.81920632879366e-9
iter = 777      errA=1.997216864028263e-9      err2_a=6.2865612861554784e-18      err2_b=9.819206327925728e-9
iter = 778      errA=1.997216863877698e-9      err2_a=6.2865323431226006e-18      err2_b=9.819206327071613e-9
iter = 779      errA=1.997216863728878e-9      err2_a=6.288856046694717e-18      err2_b=9.819206326220604e-9
iter = 780      errA=1.9972168635829e-9      err2_a=6.289259533504642e-18      err2_b=9.819206325394358e-9
iter = 781      errA=1.997216863440475e-9      err2_a=6.294980521919366e-18      err2_b=9.819206324609128e-9
iter = 782      errA=1.9972168633113842e-9      err2_a=6.2953063943333735e-18      err2_b=9.81920632387057e-9
iter = 783      errA=1.997216863186048e-9      err2_a=6.2886775816423155e-18      err2_b=9.819206323174508e-9
iter = 784      errA=1.9972168630764418e-9      err2_a=6.2953064042438785e-18      err2_b=9.819206322542705e-9
iter = 785      errA=1.997216862970674e-9      err2_a=6.297056799855646e-18      err2_b=9.819206321942942e-9
iter = 786      errA=1.9972168628789e-9      err2_a=6.286796292741444e-18      err2_b=9.819206321431278e-9
iter = 787      errA=1.9972168627897158e-9      err2_a=6.2888062742344715e-18      err2_b=9.819206320966922e-9
iter = 788      errA=1.99721686271358e-9      err2_a=6.295111171237618e-18      err2_b=9.819206320547212e-9
