anorm = sqrt((x-truex)' * la * (x-truex)), err2_a = norm(la*x-b) / norm(b), err2_b = norm(x-truex)
1000 iterations
iter = 569      errA=6.456213504045424e-10      err2_a=5.590776923022114e-13      err2_b=9.834637927805436e-10
iter = 570      errA=6.309220988075958e-10      err2_a=5.470155709255965e-13      err2_b=9.590691088030023e-10
iter = 571      errA=5.7944839929934e-10      err2_a=5.02079282459285e-13      err2_b=8.81877902830181e-10
iter = 572      errA=5.341067637521189e-10      err2_a=4.636099439266999e-13      err2_b=8.105783418795669e-10
iter = 573      errA=4.911205803027594e-10      err2_a=4.2642939035789057e-13      err2_b=7.445277985970254e-10
iter = 574      errA=4.6267061166381713e-10      err2_a=4.015858126059778e-13      err2_b=7.037608965394792e-10
iter = 575      errA=4.468707189119056e-10      err2_a=3.87582988015367e-13      err2_b=6.785249467779197e-10
iter = 576      errA=4.1127988755579495e-10      err2_a=3.5660160202975944e-13      err2_b=6.250327727499274e-10
iter = 577      errA=3.797679114323093e-10      err2_a=3.2933039520886114e-13      err2_b=5.780462510074866e-10
iter = 578      errA=3.633675378573276e-10      err2_a=3.1460207540471576e-13      err2_b=5.54772838655254e-10
iter = 579      errA=3.487476116098782e-10      err2_a=3.0225435988837017e-13      err2_b=5.312709310905675e-10
iter = 580      errA=3.440695703293867e-10      err2_a=2.982338388435771e-13      err2_b=5.239413948029437e-10
iter = 581      errA=3.1606212524197256e-10      err2_a=2.73653514787009e-13      err2_b=4.815621066176094e-10
iter = 582      errA=2.9094798290998553e-10      err2_a=2.522312410112257e-13      err2_b=4.4326649888970993e-10
iter = 583      errA=2.6760785696763844e-10      err2_a=2.3200636511627374e-13      err2_b=4.080853369674056e-10
iter = 584      errA=2.4633966881657356e-10      err2_a=2.1355553674339177e-13      err2_b=3.7571324463497643e-10
iter = 585      errA=2.2599296237789527e-10      err2_a=1.9597124495343693e-13      err2_b=3.4419183625496227e-10
iter = 586      errA=2.2584363302396507e-10      err2_a=1.958036474044226e-13      err2_b=3.44090684192397e-10
iter = 587      errA=2.0817986612125226e-10      err2_a=1.8033389405229175e-13      err2_b=3.176311521377769e-10
iter = 588      errA=1.9857200376582828e-10      err2_a=1.7187250982200215e-13      err2_b=3.032178008606407e-10
iter = 589      errA=1.8878457753952165e-10      err2_a=1.6351351083784537e-13      err2_b=2.8752010842810695e-10
iter = 590      errA=1.7324080521649047e-10      err2_a=1.498597595051172e-13      err2_b=2.6391966999116606e-10
iter = 591      errA=1.5922150224259413e-10      err2_a=1.3767213659971857e-13      err2_b=2.428333489523341e-10
iter = 592      errA=1.4673999444942223e-10      err2_a=1.2677462667679428e-13      err2_b=2.2406276343832838e-10
iter = 593      errA=1.3494734202413645e-10      err2_a=1.164244526969436e-13      err2_b=2.065218002777132e-10
iter = 594      errA=1.2390951969486398e-10      err2_a=1.0718854588949565e-13      err2_b=1.8911237771534277e-10
iter = 595      errA=1.1612990456260075e-10      err2_a=1.0029186430174124e-13      err2_b=1.77778498399506e-10
iter = 596      errA=1.1431751251891493e-10      err2_a=9.883020731244703e-14      err2_b=1.7462162013135485e-10
iter = 597      errA=1.1083423883151312e-10      err2_a=9.57767614461595e-14      err2_b=1.6943835438767544e-10
iter = 598      errA=1.0347443630226693e-10      err2_a=8.95216204180271e-14      err2_b=1.5752067982511912e-10
iter = 599      errA=9.544102137570778e-11      err2_a=8.258567175741016e-14      err2_b=1.453394240867949e-10
iter = 600      errA=8.772967095410554e-11      err2_a=7.587300483822208e-14      err2_b=1.3371334995228396e-10
iter = 601      errA=8.086890727369354e-11      err2_a=7.002702403504913e-14      err2_b=1.2326636032582295e-10
iter = 602      errA=7.920038420995432e-11      err2_a=6.858570607126586e-14      err2_b=1.2061121933308327e-10
iter = 603      errA=7.284277621963265e-11      err2_a=6.315575905505017e-14      err2_b=1.110245487648747e-10
iter = 604      errA=6.701061627345227e-11      err2_a=5.816479282416849e-14      err2_b=1.0193950538925866e-10
iter = 605      errA=6.136974391206325e-11      err2_a=5.322032749880984e-14      err2_b=9.338212565301526e-11
iter = 606      errA=5.622907319290792e-11      err2_a=4.8755579677544433e-14      err2_b=8.564755109029254e-11
iter = 607      errA=5.173543786821647e-11      err2_a=4.49085002062006e-14      err2_b=7.867258345605724e-11
iter = 608      errA=4.76332360138356e-11      err2_a=4.1337949081860766e-14      err2_b=7.249365984645454e-11
iter = 609      errA=4.6670566769202447e-11      err2_a=4.0495316231907336e-14      err2_b=7.108516588069702e-11
iter = 610      errA=4.407635625776901e-11      err2_a=3.8320082424697574e-14      err2_b=6.700021516161237e-11
iter = 611      errA=4.288860915866982e-11      err2_a=3.725416312355885e-14      err2_b=6.522942224103339e-11
iter = 612      errA=3.945951580559548e-11      err2_a=3.428028724009794e-14      err2_b=5.999086995593415e-11
iter = 613      errA=3.640489080885319e-11      err2_a=3.160182558437998e-14      err2_b=5.5350873655822854e-11
iter = 614      errA=3.50725235575508e-11      err2_a=3.040871207539336e-14      err2_b=5.3381974918498415e-11
iter = 615      errA=3.29981219619802e-11      err2_a=2.86001992611987e-14      err2_b=5.018017507399638e-11
iter = 616      errA=3.036062063879629e-11      err2_a=2.6369578265533786e-14      err2_b=4.60723124477923e-11
iter = 617      errA=2.788990973826542e-11      err2_a=2.4221715279128505e-14      err2_b=4.236084826801797e-11
iter = 618      errA=2.599664337149462e-11      err2_a=2.2586205644289762e-14      err2_b=3.9522103341173146e-11
iter = 619      errA=2.5506102221986186e-11      err2_a=2.2183502077182066e-14      err2_b=3.8727073694495707e-11
iter = 620      errA=2.475210759541676e-11      err2_a=2.1514363176442245e-14      err2_b=3.7691113351588994e-11
iter = 621      errA=2.34730261615181e-11      err2_a=2.0438715112155593e-14      err2_b=3.560241070951268e-11
iter = 622      errA=2.2614910033274947e-11      err2_a=1.9695613230089763e-14      err2_b=3.4308204295402275e-11
iter = 623      errA=2.1267996904466693e-11      err2_a=1.8482280408690004e-14      err2_b=3.225116704178942e-11
iter = 624      errA=1.9555322515290863e-11      err2_a=1.7008255237024824e-14      err2_b=2.959915606134936e-11
iter = 625      errA=1.8606313077696618e-11      err2_a=1.61816415391316e-14      err2_b=2.8201782233695792e-11
iter = 626      errA=1.7769819073024118e-11      err2_a=1.5456724799298972e-14      err2_b=2.6898848832490372e-11
iter = 627      errA=1.6744415804033764e-11      err2_a=1.4569266505744385e-14      err2_b=2.541106536813851e-11
iter = 628      errA=1.6251460616633085e-11      err2_a=1.4157487445395342e-14      err2_b=2.4572352532862066e-11
iter = 629      errA=1.509930504694653e-11      err2_a=1.3166048979457138e-14      err2_b=2.2815227428287887e-11
iter = 630      errA=1.47098072376506e-11      err2_a=1.2821810118466364e-14      err2_b=2.221771118689007e-11
iter = 631      errA=1.3601661550534488e-11      err2_a=1.1829945525419278e-14      err2_b=2.0628475419628398e-11
iter = 632      errA=1.3491852639145166e-11      err2_a=1.1729512900387337e-14      err2_b=2.0467510919309254e-11
iter = 633      errA=1.2598429525225938e-11      err2_a=1.0949016870333818e-14      err2_b=1.9139589004391395e-11
iter = 634      errA=1.2208172711775642e-11      err2_a=1.0604968287178837e-14      err2_b=1.8520431526454565e-11
iter = 635      errA=1.127064067426796e-11      err2_a=9.78842486538044e-15      err2_b=1.7078610763208955e-11
iter = 636      errA=1.0477810681664644e-11      err2_a=9.09031134956706e-15      err2_b=1.5891824919348375e-11
iter = 637      errA=1.0213716764686418e-11      err2_a=8.86662768181807e-15      err2_b=1.548482982651208e-11
iter = 638      errA=9.428962945026942e-12      err2_a=8.182102279270275e-15      err2_b=1.4342381582624002e-11
iter = 639      errA=9.416135644021601e-12      err2_a=8.17075245909117e-15      err2_b=1.4322518772318648e-11
iter = 640      errA=8.692615584845851e-12      err2_a=7.554773749615025e-15      err2_b=1.3213697404070403e-11
iter = 641      errA=8.492156760501994e-12      err2_a=7.379777434360261e-15      err2_b=1.2897744004765569e-11
iter = 642      errA=7.868421306438216e-12      err2_a=6.83464417728734e-15      err2_b=1.195651516140555e-11
iter = 643      errA=7.235734825259988e-12      err2_a=6.291464875227368e-15      err2_b=1.099559623843592e-11
iter = 644      errA=7.178077134651037e-12      err2_a=6.242971765084571e-15      err2_b=1.0900939469877488e-11
iter = 645      errA=6.607931137642637e-12      err2_a=5.7472756311753765e-15      err2_b=1.0042889449923278e-11
iter = 646      errA=6.064405677830408e-12      err2_a=5.2728979038658355e-15      err2_b=9.204880328294328e-12
iter = 647      errA=5.560124672666242e-12      err2_a=4.830292524577786e-15      err2_b=8.443311494886105e-12
iter = 648      errA=5.2327477312759096e-12      err2_a=4.539317170271621e-15      err2_b=7.964927256987684e-12
iter = 649      errA=5.074698591656934e-12      err2_a=4.40622376895292e-15      err2_b=7.717541078817836e-12
iter = 650      errA=5.045799632230679e-12      err2_a=4.3804193658659906e-15      err2_b=7.679391253704984e-12
iter = 651      errA=4.907819147726395e-12      err2_a=4.256435814116476e-15      err2_b=7.488599473436509e-12
iter = 652      errA=4.623091586955438e-12      err2_a=4.0086473034675926e-15      err2_b=7.042744824904051e-12
iter = 653      errA=4.2615432441712685e-12      err2_a=3.693067626100416e-15      err2_b=6.491817481163166e-12
iter = 654      errA=4.109262747917578e-12      err2_a=3.5595978168034765e-15      err2_b=6.274005792251577e-12
iter = 655      errA=3.84690443729208e-12      err2_a=3.3321330307210763e-15      err2_b=5.860424438453791e-12
iter = 656      errA=3.807100759460879e-12      err2_a=3.2958685851535434e-15      err2_b=5.8046611345313545e-12
iter = 657      errA=3.733404052925047e-12      err2_a=3.232774204543348e-15      err2_b=5.697837450753831e-12
iter = 658      errA=3.5142254918277337e-12      err2_a=3.0447267813008003e-15      err2_b=5.351647458503537e-12
iter = 659      errA=3.237460511529879e-12      err2_a=2.8068019704085225e-15      err2_b=4.931391675697872e-12
iter = 660      errA=3.1651178209553276e-12      err2_a=2.7449131351542453e-15      err2_b=4.818591538904788e-12
iter = 661      errA=3.1458949561352245e-12      err2_a=2.7278824224561847e-15      err2_b=4.791404631671943e-12
iter = 662      errA=2.911523506607848e-12      err2_a=2.5219593697927435e-15      err2_b=4.4300884047708616e-12
iter = 663      errA=2.6928804488113354e-12      err2_a=2.3329294623049817e-15      err2_b=4.10141090042464e-12
iter = 664      errA=2.6285495381229642e-12      err2_a=2.27895842276474e-15      err2_b=3.9924131552457114e-12
iter = 665      errA=2.423670294106292e-12      err2_a=2.1011760040425693e-15      err2_b=3.682449814587191e-12
iter = 666      errA=2.2356089295043084e-12      err2_a=1.939840176350695e-15      err2_b=3.397150746341354e-12
iter = 667      errA=2.166035463035282e-12      err2_a=1.878885183730209e-15      err2_b=3.2969277938841175e-12
iter = 668      errA=2.026192853026377e-12      err2_a=1.7573313944004699e-15      err2_b=3.0815013564899857e-12
iter = 669      errA=1.8667765863545195e-12      err2_a=1.613980351809282e-15      err2_b=2.8453683987979154e-12
iter = 670      errA=1.711431931445598e-12      err2_a=1.477829575102834e-15      err2_b=2.6105857174690234e-12
iter = 671      errA=1.5731753484628614e-12      err2_a=1.359322575256127e-15      err2_b=2.395907717554247e-12
iter = 672      errA=1.5249230003523592e-12      err2_a=1.31697284038485e-15      err2_b=2.324318043649262e-12
iter = 673      errA=1.4245253206141823e-12      err2_a=1.2295402543859962e-15      err2_b=2.1731944661321688e-12
iter = 674      errA=1.3135511117941322e-12      err2_a=1.1335966835982548e-15      err2_b=2.0047914995816147e-12
iter = 675      errA=1.247072322585509e-12      err2_a=1.0757336562785291e-15      err2_b=1.9076189868439736e-12
iter = 676      errA=1.1970672337511228e-12      err2_a=1.0330392014044945e-15      err2_b=1.824073045791258e-12
iter = 677      errA=1.104494272995645e-12      err2_a=9.520932385096383e-16      err2_b=1.679543087030238e-12
iter = 678      errA=1.0721505724227744e-12      err2_a=9.22399113295721e-16      err2_b=1.6352993477165612e-12
iter = 679      errA=1.0004573685611852e-12      err2_a=8.603430653701778e-16      err2_b=1.5271864742514456e-12
iter = 680      errA=9.877941881165104e-13      err2_a=8.485448439731726e-16      err2_b=1.5108786826967526e-12
iter = 681      errA=9.199701792109122e-13      err2_a=7.902746298452453e-16      err2_b=1.4039819201858015e-12
iter = 682      errA=8.529595558048892e-13      err2_a=7.315295540057195e-16      err2_b=1.3039865139428152e-12
iter = 683      errA=8.40341758657075e-13      err2_a=7.200606662218063e-16      err2_b=1.2846971018763874e-12
iter = 684      errA=8.276917925005049e-13      err2_a=7.090025364196495e-16      err2_b=1.2668048053264484e-12
iter = 685      errA=8.199832312833054e-13      err2_a=7.018038499951348e-16      err2_b=1.2561021367861834e-12
iter = 686      errA=7.630623905679702e-13      err2_a=6.527387094510855e-16      err2_b=1.1679475745405578e-12
iter = 687      errA=7.01807290829424e-13      err2_a=5.980446606303655e-16      err2_b=1.0789279379743442e-12
iter = 688      errA=6.445923166131195e-13      err2_a=5.46411349639218e-16      err2_b=9.95589968118678e-13
iter = 689      errA=6.274491033734926e-13      err2_a=5.310859335898504e-16      err2_b=9.714371894107678e-13
iter = 690      errA=5.832840362590378e-13      err2_a=4.918187588626528e-16      err2_b=9.050051938424996e-13
iter = 691      errA=5.367163154993069e-13      err2_a=4.493209723340065e-16      err2_b=8.369652120330351e-13
iter = 692      errA=4.962524188955452e-13      err2_a=4.131071486296989e-16      err2_b=7.762996733370923e-13
iter = 693      errA=4.586721519057898e-13      err2_a=3.7950187062197936e-16      err2_b=7.19908061768036e-13
iter = 694      errA=4.2134113994966686e-13      err2_a=3.461485386578151e-16      err2_b=6.632497936532974e-13
iter = 695      errA=3.8889297098726554e-13      err2_a=3.163867373236398e-16      err2_b=6.157081882723987e-13
iter = 696      errA=3.785165147417192e-13      err2_a=3.0625469961680932e-16      err2_b=6.018256417053263e-13
iter = 697      errA=3.6460775200416357e-13      err2_a=2.9318854582158577e-16      err2_b=5.804621800104845e-13
iter = 698      errA=3.557412392462419e-13      err2_a=2.850241043517972e-16      err2_b=5.670502051136815e-13
iter = 699      errA=3.3247246707366023e-13      err2_a=2.632455015600365e-16      err2_b=5.325441712366724e-13
iter = 700      errA=3.290998732265801e-13      err2_a=2.5991841666415605e-16      err2_b=5.279583703699739e-13
iter = 701      errA=3.0762421951201966e-13      err2_a=2.390464346129802e-16      err2_b=4.981512125185216e-13
iter = 702      errA=2.884478785490238e-13      err2_a=2.1963332485469268e-16      err2_b=4.710736731092344e-13
iter = 703      errA=2.8333880277391943e-13      err2_a=2.1442624419443662e-16      err2_b=4.639127181430455e-13
iter = 704      errA=2.660732542694558e-13      err2_a=1.9701808742512575e-16      err2_b=4.3911396753059356e-13
iter = 705      errA=2.498019778973173e-13      err2_a=1.802038278753091e-16      err2_b=4.1687458170858117e-13
iter = 706      errA=2.352892840026129e-13      err2_a=1.643755541221681e-16      err2_b=3.9734834181911107e-13
iter = 707      errA=2.3376331439103333e-13      err2_a=1.6284238163065503e-16      err2_b=3.9512944901996267e-13
iter = 708      errA=2.2176980097315743e-13      err2_a=1.4972691390451824e-16      err2_b=3.7894249047711054e-13
iter = 709      errA=2.1051520596262333e-13      err2_a=1.3723489233644635e-16      err2_b=3.632046370953417e-13
iter = 710      errA=2.0330199262152677e-13      err2_a=1.2892192803225018e-16      err2_b=3.525719066658176e-13
iter = 711      errA=1.9916520597278931e-13      err2_a=1.2413046483231967e-16      err2_b=3.469978250537145e-13
iter = 712      errA=1.909168606567148e-13      err2_a=1.1388451463385284e-16      err2_b=3.363854943499502e-13
iter = 713      errA=1.8366067327289263e-13      err2_a=1.0435530492275937e-16      err2_b=3.271156729012966e-13
iter = 714      errA=1.7856721707782602e-13      err2_a=9.709819769470145e-17      err2_b=3.205919444500757e-13
iter = 715      errA=1.7706782005208162e-13      err2_a=9.513601311549947e-17      err2_b=3.1879241966011837e-13
iter = 716      errA=1.7548022865700972e-13      err2_a=9.27445562361853e-17      err2_b=3.1701825169198607e-13
iter = 717      errA=1.705218751509952e-13      err2_a=8.555062786984956e-17      err2_b=3.104436474133358e-13
iter = 718      errA=1.6608758975265832e-13      err2_a=7.845344922038836e-17      err2_b=3.0496684796383596e-13
iter = 719      errA=1.6241036504740402e-13      err2_a=7.2602531745217e-17      err2_b=3.0042338917104103e-13
iter = 720      errA=1.6140419313378283e-13      err2_a=7.070498246740716e-17      err2_b=2.991633755613853e-13
iter = 721      errA=1.5822468529364684e-13      err2_a=6.528778478394153e-17      err2_b=2.9489451931721467e-13
iter = 722      errA=1.5770665919461718e-13      err2_a=6.440996556136253e-17      err2_b=2.9408355426172986e-13
iter = 723      errA=1.5761212169413039e-13      err2_a=6.424750575982549e-17      err2_b=2.939491331687543e-13
iter = 724      errA=1.5504513236270845e-13      err2_a=5.92275120302299e-17      err2_b=2.908846938931906e-13
iter = 725      errA=1.5405055576411957e-13      err2_a=5.696597234647613e-17      err2_b=2.8991341349554047e-13
iter = 726      errA=1.52360593085711e-13      err2_a=5.327274178247425e-17      err2_b=2.87874307307681e-13
iter = 727      errA=1.5021608391782307e-13      err2_a=4.878959932593624e-17      err2_b=2.8501239191957414e-13
iter = 728      errA=1.4873852967704515e-13      err2_a=4.526510554629684e-17      err2_b=2.8330028275470745e-13
iter = 729      errA=1.4812321745814386e-13      err2_a=4.388346384730827e-17      err2_b=2.825842895114598e-13
iter = 730      errA=1.4669433511199095e-13      err2_a=4.01334066478971e-17      err2_b=2.80861282256664e-13
iter = 731      errA=1.4559097269264347e-13      err2_a=3.670614522380978e-17      err2_b=2.796471061530927e-13
iter = 732      errA=1.4506286868781149e-13      err2_a=3.495411729268194e-17      err2_b=2.790080963818348e-13
iter = 733      errA=1.4444840556742874e-13      err2_a=3.322784130406932e-17      err2_b=2.781875379887832e-13
iter = 734      errA=1.4369062224220213e-13      err2_a=3.038402365468406e-17      err2_b=2.7742682868707826e-13
iter = 735      errA=1.4303231426428145e-13      err2_a=2.80911079406497e-17      err2_b=2.764507579260949e-13
iter = 736      errA=1.4285350836189254e-13      err2_a=2.7374875773684672e-17      err2_b=2.762469516212987e-13
iter = 737      errA=1.4239724290763997e-13      err2_a=2.5919929411054833e-17      err2_b=2.7568959746292844e-13
iter = 738      errA=1.4223274395238925e-13      err2_a=2.5065996436505977e-17      err2_b=2.7560929473671446e-13
iter = 739      errA=1.4174489584697533e-13      err2_a=2.290764105360585e-17      err2_b=2.7498955975782637e-13
iter = 740      errA=1.4141995653044204e-13      err2_a=2.140821711930254e-17      err2_b=2.744969218768041e-13
iter = 741      errA=1.4132809183507575e-13      err2_a=2.0915873734628916e-17      err2_b=2.743731666466056e-13
iter = 742      errA=1.4129742053356858e-13      err2_a=2.05035776944041e-17      err2_b=2.744372886606911e-13
iter = 743      errA=1.412325183669397e-13      err2_a=2.0263774168016657e-17      err2_b=2.743315148230333e-13
iter = 744      errA=1.410753019308137e-13      err2_a=1.9190773949934562e-17      err2_b=2.741575721826401e-13
iter = 745      errA=1.4100594740075936e-13      err2_a=1.878378982004891e-17      err2_b=2.740600123056316e-13
iter = 746      errA=1.4075533559090424e-13      err2_a=1.7276627192202647e-17      err2_b=2.7382473370553037e-13
iter = 747      errA=1.405659364187013e-13      err2_a=1.6153838408583666e-17      err2_b=2.7356071361610596e-13
iter = 748      errA=1.4047642989288468e-13      err2_a=1.555695228819801e-17      err2_b=2.7348995662231297e-13
iter = 749      errA=1.4032692848902989e-13      err2_a=1.427413589909041e-17      err2_b=2.7334600310957135e-13
iter = 750      errA=1.4029959931416606e-13      err2_a=1.410198526225632e-17      err2_b=2.733004198590822e-13
iter = 751      errA=1.401348099611302e-13      err2_a=1.2937529302040332e-17      err2_b=2.7308011197862726e-13
iter = 752      errA=1.4002585818879813e-13      err2_a=1.1981854108547195e-17      err2_b=2.7300263122618453e-13
iter = 753      errA=1.3997549736164453e-13      err2_a=1.1662238731838379e-17      err2_b=2.7294078697223e-13
iter = 754      errA=1.398732319850438e-13      err2_a=1.068917015926011e-17      err2_b=2.7287117034680265e-13
iter = 755      errA=1.3982417648043887e-13      err2_a=9.771640995469367e-18      err2_b=2.7288111027179094e-13
iter = 756      errA=1.3974725080341163e-13      err2_a=9.16221672105877e-18      err2_b=2.727475627327291e-13
iter = 757      errA=1.396985158899345e-13      err2_a=8.799926088895403e-18      err2_b=2.7265035039020267e-13
iter = 758      errA=1.3963435488573193e-13      err2_a=8.094969774517676e-18      err2_b=2.7256492485262954e-13
iter = 759      errA=1.3959600981085345e-13      err2_a=7.512267040624357e-18      err2_b=2.725421047692906e-13
iter = 760      errA=1.395654849144521e-13      err2_a=7.271050536271278e-18      err2_b=2.7249904111947256e-13
iter = 761      errA=1.3952111470369587e-13      err2_a=6.685711934565471e-18      err2_b=2.724510889163005e-13
iter = 762      errA=1.395099886007979e-13      err2_a=6.602636371933747e-18      err2_b=2.724243701665885e-13
iter = 763      errA=1.3949120357142788e-13      err2_a=6.087570494401799e-18      err2_b=2.724116692145614e-13
iter = 764      errA=1.394875099498106e-13      err2_a=5.932822850617749e-18      err2_b=2.724271992428102e-13
iter = 765      errA=1.3946866616631448e-13      err2_a=5.467034049544099e-18      err2_b=2.724464118954859e-13
iter = 766      errA=1.3944586665246933e-13      err2_a=4.994299389105895e-18      err2_b=2.724190810993407e-13
iter = 767      errA=1.3943308982484178e-13      err2_a=4.5734766279870045e-18      err2_b=2.724380410025995e-13
iter = 768      errA=1.3941449993875946e-13      err2_a=4.275461705185315e-18      err2_b=2.723969698561927e-13
iter = 769      errA=1.3941617870594922e-13      err2_a=4.102466225039444e-18      err2_b=2.724227519272929e-13
iter = 770      errA=1.3940706440985235e-13      err2_a=3.738750609924636e-18      err2_b=2.7242864308402116e-13
iter = 771      errA=1.3939123746459298e-13      err2_a=3.46931597964382e-18      err2_b=2.724048543188785e-13
iter = 772      errA=1.393854711722119e-13      err2_a=3.353987697544363e-18      err2_b=2.7239547239496313e-13
iter = 773      errA=1.3938582791364936e-13      err2_a=3.0564397456408194e-18      err2_b=2.7239570489091093e-13
iter = 774      errA=1.3937712104641879e-13      err2_a=2.827738129143549e-18      err2_b=2.7239035304262365e-13
iter = 775      errA=1.3937633688756372e-13      err2_a=2.7444709559128773e-18      err2_b=2.723921845616594e-13
iter = 776      errA=1.3937441570830688e-13      err2_a=2.509905800288804e-18      err2_b=2.723897350607676e-13
iter = 777      errA=1.3936647710150117e-13      err2_a=2.3149774611376833e-18      err2_b=2.7237869532217656e-13
iter = 778      errA=1.3936536807807831e-13      err2_a=2.3067928484987704e-18      err2_b=2.72378462318218e-13
iter = 779      errA=1.3936195847096835e-13      err2_a=2.2462052674998744e-18      err2_b=2.723720073836589e-13
iter = 780      errA=1.3936098668231363e-13      err2_a=2.0622419880085466e-18      err2_b=2.723828804929476e-13
iter = 781      errA=1.3935264276655482e-13      err2_a=1.8869728160204978e-18      err2_b=2.723658121216142e-13
iter = 782      errA=1.393477471662918e-13      err2_a=1.8312916367410364e-18      err2_b=2.723563643424378e-13
iter = 783      errA=1.3934989414676323e-13      err2_a=1.6924810621396382e-18      err2_b=2.7236303602480305e-13
iter = 784      errA=1.3935048515195272e-13      err2_a=1.5687054396578548e-18      err2_b=2.723641380584317e-13
iter = 785      errA=1.3935035504893828e-13      err2_a=1.5210480010251108e-18      err2_b=2.72362597085541e-13
iter = 786      errA=1.3934656172756375e-13      err2_a=1.38932909136385e-18      err2_b=2.7235408116178503e-13
iter = 787      errA=1.393478534842213e-13      err2_a=1.3336928715453646e-18      err2_b=2.7235744892635476e-13
iter = 788      errA=1.3934888841095812e-13      err2_a=1.3197178230685793e-18      err2_b=2.7236074504665083e-13
iter = 789      errA=1.393493159600529e-13      err2_a=1.252373011748733e-18      err2_b=2.723656140901242e-13
iter = 790      errA=1.393493360229207e-13      err2_a=1.1514560451941715e-18      err2_b=2.723721863877853e-13
iter = 791      errA=1.3934609924306737e-13      err2_a=1.0500164229647424e-18      err2_b=2.7236464074959617e-13
iter = 792      errA=1.3934603330799175e-13      err2_a=1.0401172391640138e-18      err2_b=2.7236590972109506e-13
iter = 793      errA=1.3934561728332633e-13      err2_a=9.59476788642492e-19      err2_b=2.7236726748288135e-13
iter = 794      errA=1.393441064391064e-13      err2_a=8.777622478464962e-19      err2_b=2.723658898981745e-13
iter = 795      errA=1.3934246073614006e-13      err2_a=8.52362317479952e-19      err2_b=2.723611356471581e-13
iter = 796      errA=1.393398097393265e-13      err2_a=7.931497540628931e-19      err2_b=2.723563960128864e-13
iter = 797      errA=1.3933937167100075e-13      err2_a=7.326937824045936e-19      err2_b=2.7235325863022106e-13
iter = 798      errA=1.3933931339550808e-13      err2_a=7.119809655847922e-19      err2_b=2.7235663377402015e-13
iter = 799      errA=1.3933916764843066e-13      err2_a=6.837993506540571e-19      err2_b=2.723568827650863e-13
iter = 800      errA=1.393382691522017e-13      err2_a=6.590811031251219e-19      err2_b=2.7235428160165293e-13
iter = 801      errA=1.3933817633804155e-13      err2_a=6.088926461280372e-19      err2_b=2.723529139675089e-13
iter = 802      errA=1.3933825348665672e-13      err2_a=5.77752229846902e-19      err2_b=2.723529941945896e-13
iter = 803      errA=1.3933784636054355e-13      err2_a=5.654323166207956e-19      err2_b=2.7235216593119146e-13
iter = 804      errA=1.3933759835857528e-13      err2_a=5.514178940395998e-19      err2_b=2.7235020007018283e-13
iter = 805      errA=1.393360022305839e-13      err2_a=5.10463880860313e-19      err2_b=2.723457597461345e-13
iter = 806      errA=1.3933485210495516e-13      err2_a=4.722689866387357e-19      err2_b=2.7234346336330237e-13
iter = 807      errA=1.3933400375005772e-13      err2_a=4.54793648708264e-19      err2_b=2.723413706911421e-13
iter = 808      errA=1.3933474580975024e-13      err2_a=4.389031833018796e-19      err2_b=2.7234274080133083e-13
iter = 809      errA=1.3933445828622624e-13      err2_a=4.300549857597103e-19      err2_b=2.723423471077779e-13
iter = 810      errA=1.3933419325093215e-13      err2_a=4.019740106158895e-19      err2_b=2.7234070955381337e-13
iter = 811      errA=1.3933419045354528e-13      err2_a=3.9312998649684413e-19      err2_b=2.723410698868867e-13
iter = 812      errA=1.3933371995292286e-13      err2_a=3.7882005528265254e-19      err2_b=2.7233939583809804e-13
iter = 813      errA=1.3933336518429322e-13      err2_a=3.7459826562612486e-19      err2_b=2.7233940493926264e-13
iter = 814      errA=1.3933307057428565e-13      err2_a=3.711781643955277e-19      err2_b=2.7233855940462174e-13
iter = 815      errA=1.3933341290542864e-13      err2_a=3.533876302231218e-19      err2_b=2.723390364067248e-13
iter = 816      errA=1.3933371372778952e-13      err2_a=3.4561565657004423e-19      err2_b=2.7233963566801534e-13
iter = 817      errA=1.3933347923471975e-13      err2_a=3.3072411445501092e-19      err2_b=2.7233993909795885e-13
iter = 818      errA=1.3933316669908447e-13      err2_a=3.2820610580215675e-19      err2_b=2.7233898870538406e-13
iter = 819      errA=1.3933291704140654e-13      err2_a=3.138118155973078e-19      err2_b=2.7233907254094744e-13
iter = 820      errA=1.3933276561477866e-13      err2_a=3.005162710252908e-19      err2_b=2.723380142915589e-13
iter = 821      errA=1.3933281626086794e-13      err2_a=2.961914515643539e-19      err2_b=2.723384765752256e-13
iter = 822      errA=1.3933261966049146e-13      err2_a=2.8475764651235336e-19      err2_b=2.723381170080304e-13
iter = 823      errA=1.3933258546680773e-13      err2_a=2.74257380512599e-19      err2_b=2.723382073203626e-13
iter = 824      errA=1.3933255298494178e-13      err2_a=2.682921287008218e-19      err2_b=2.7233793606550034e-13
iter = 825      errA=1.3933205603410707e-13      err2_a=2.6343931442676094e-19      err2_b=2.72336599630149e-13
iter = 826      errA=1.3933180611406816e-13      err2_a=2.5604848812596097e-19      err2_b=2.7233563977707064e-13
iter = 827      errA=1.393319691245763e-13      err2_a=2.4944403219866073e-19      err2_b=2.7233618888116983e-13
iter = 828      errA=1.3933210147324333e-13      err2_a=2.4414672294586336e-19      err2_b=2.723361611841313e-13
